A,B,C,D
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Anecdote telling|Apologizing|Telling jokes,mobile apps, scary movies, friends, food, boys, holidays",<u> I''m gonna speak to him </u><u> </u><u> I''m gonna say to him I''m gonna say to him er this is what I''m say t tell me if I''m wrong,right,? </u><u> she''s gonna seduce him </u><u> tell me if er tell me w if I''m wrong I''m gonna say to him like look okay like if you wanna </u><u> </u>
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Anecdote telling|Apologizing|Telling jokes,mobile apps, scary movies, friends, food, boys, holidays",I''m just disappointed I was looking forward to that weekend </u><u> disappointment it''s the worst </u><u> disappointed is the worst,right,? </u><u> you know when your parents used to do disappointment? </u><u> just yeah just say like I was really looking forward to that
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Anecdote telling|Apologizing|Telling jokes,mobile apps, scary movies, friends, food, boys, holidays",off and it''s </u><u> </u><u> so boring because his sister''s got ME so she never goes out the house she doesn''t leave the house,right,? </u><u> oh </u><u> how old is she? </u><u> and if she does she sits in like she''s twenty-six and she''ll sit on the front doorstep and get fresh air
"Discussing|Explaining|Inquiring|Announcing,Tourism, Italy , Seasons, Peanut butter, Food, University, Neighbors, Work, Airlines, Exercise, Netflix, Holidays, Weather",<u> she says </u><u> erm er god I''m sh Motovun alright I ca it don''t like Motovun </u><u> are you spelling it,right,? </u><u> M O T O </u><u> do Istria </u><u> that''s what er he''s done </u><u> you have to you have to like is you have to like a town I''m afraid </u><u> how have you spelt
"Discussing|Telling jokes,Music",eleven </u><u> that''s like Liberty X they had to add X to it </u><u> yeah that''s why they added it </u><u> hey this is a good conversation this </u><u> it is,right,? I think of a good one right </u><u> think of a goof one who''s better? </u><u> who''s better 50 Cent or The Game? </u><u> the Game what''s
"Discussing|Telling jokes,Music",I''ll tell you about okay? The music influention in Mor of busta Rhymes,right,? His aunt right? Come from </u><u> he''s told he''s told me this before </u><u> and and and he robbed Reebok trainers from the
"Discussing|Telling jokes,Music",about okay? The music influention in Mor of busta Rhymes right? His aunt,right,? Come from </u><u> he''s told he''s told me this before </u><u> and and and he robbed Reebok trainers from the shop
"Discussing|Telling jokes,Music",? Come from </u><u> he''s told he''s told me this before </u><u> and and and he robbed Reebok trainers from the shop,right,? From Reebok shop he robbed Reebok trainers and he got arrested yeah in </u><u> busta Rhymes </u><u> </u><u> yeah </u><u> did he
"Discussing|Telling jokes,Music",<u> right music music acts beginning with V </u><u> venga Boys </u><u> Diana Vickers does that count? </u><u> no venga boys,right,? No mu single musicians like </u><u> should we play that game where you all just say like a a name or something? </u><u> yeah like </u><u> what? </u>
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling|Apologizing,Damage to the property, the heat, making up after an argument, breaking up, a recent night out",not desperate but because </u><u> you shouldn''t feel desperate </u><u> mm not desperate but I should feel that I miss being here with you,right,? that''s how I should fee </u><u> don''t you think it''s going to if we move back in together it would be difficult for a while and it''s
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling|Apologizing,Damage to the property, the heat, making up after an argument, breaking up, a recent night out",hours from blowing one way to blowing another I''m normally really decisive I never have problems with making decisions,right,? but the reason I did is obviously because something fucking complex is going on in there and that complex thing is
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling|Apologizing,Damage to the property, the heat, making up after an argument, breaking up, a recent night out",things I''d already suggested and asked you repeatedly to do </u><u> if I mean if if you plan </u><u> </u><u> to come back to,right,? </u><u> yeah </u><u> if your plan is to come back then what''s wrong with having a hiatus that will allow us to reflect on
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling|Apologizing,Damage to the property, the heat, making up after an argument, breaking up, a recent night out",and so the the </u><u> yeah but you could still do salad and stuff like you could have your evening meal there </u><u> yeah </u><u> if you wanted,right,? you could just you know make a salad you''ve got a fridge </u><u> yeah you could </u><u> and everything haven''t you? </u><u> yeah I''ve got a fridge
"Discussing|Explaining,Birds and aircraft, Hilltop villages, Weather, Law conversion courses, Scales-Kilograms, grams, kilometers and miles, The EU referendum, Religion, Cars, Shakespeare, Drugs, Police, Nudists, The correct way to travel, Supermarkets, Sports, Bear Grylls, Terry Wogan, Car parking",come on mum come on </u><u> now dad I think we need to go right at this roun </u><u> where sh where shall we go mum? which left?,right,? </u><u> roundabout circle round we''re going right at this circle round and then left at the next circle round </u><u> they do make cars
"Discussing|Explaining|Inquiring|Complaining|Advising|Anecdote telling|Making arrangements,Television, work, finances, friends, food, university",was it wasn''t h on her behalf but something happened to her computer right she just wrote a ten thousand word piece of work,right,? and the computer decided to close down and didn''t save it so I saw her at the shop I saw her at the shop and she was just
"Discussing|Explaining,(Unknown)",says </u><u> yeah imagine if you were doing </u><u> like I get a star </u><u> but that you''ve already got </u><u> mm </u><u> I''ll get another star </u><u> so you get a star?,right,? </u><u> then I can do this cos this is my real hand and it goes ch ch ch ch </u><u> so it shows you all of the nails that you''ve done? </u><u> it takes
"Discussing|Explaining|Inquiring|Complaining|Advising|Anecdote telling|Making arrangements,Travelling, relationships, films",it''s a pub but from there there''s a cycle path that goes out all the way out to </u><u> goes past doesn''t it on the,right,? </u><u> yeah but what''s the? What''s where the train station is? </u><u> ? </u><u> and then it carries on
"Discussing|Explaining|Inquiring|Complaining|Advising|Anecdote telling|Making arrangements,Travelling, relationships, films",over it just leave it there yeah sure I''ll do that and it''s other things like MIRs,right,? </u><u> mm </u><u> we''re in the mid in the midst of VQ last wi this week just gone we''ve had two two people seconded to other departments
"Discussing|Explaining|Inquiring|Complaining|Advising|Anecdote telling|Making arrangements,Travelling, relationships, films",top end are called </u><u> oh are they? I don''t know it that well I mean is it supposed to be a little village in it''s own,right,? Is it supposed to have it''s own </u><u> yeah yeah yeah it''s got everything well I mean there''s big Tesco''s there
"Discussing|Explaining|Complaining|Anecdote telling,School, coursework, teachers, biking, friends, upcoming party, movies, allergies, school behavior, school prefects",know cos year seven and eight it was just like oh you invite everyone and everyone in is friends,right,? </u><u> mm </u><u> even though they weren''t and then but yeah and then I dunno it''s just like awkward with like it
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Sport, uni, work, bands",way she was doing it she just taught me it and then we did it together </u><u> yeah </u><u> and it wasn''t a </u><u> it''s much more fun like that though,right,? </u><u> exactly exactly </u><u> it''s so much more fun learning together and like saying well you don''t know how to do this but I do and I do
"Discussing|Inquiring|Advising|Anecdote telling|Telling jokes,Money/finance/investment, housing, marriage, money managing and advice, jobs, banking/credit cards, insurance, life/death and funerals, games and gaming/general terminology related to game.",know which bit I was supposed to be paying attention to and which bit I oh we''re guessing now aren''t we is that,right,? </u><u> uhu </u><u> I''m sure this isn''t right </u><u> I haven''t got a clue </u><u> not surprised </u><u> </u><u> </unclea> </u><u> what is that?
"Discussing|Explaining|Inquiring|Anecdote telling|Making arrangements,Clothes, food and cooking, travelling, health and illness, exercise classes",you know but kept looking over like eating eating and thinking who the hell is this guy he must be someone quite famous,right,? But none of us recognised him off the telly so we carried on eating and then all of a sudden like this one of his
"Discussing|Explaining|Inquiring|Anecdote telling|Making arrangements,Clothes, food and cooking, travelling, health and illness, exercise classes",hair </u><u> </u><u> but you can get really discreet hearing aids that just that don''t get over the ear that go right in there,right,? </u><u> yeah yeah he''s got quite a discreet one actually he doesn''t care at all what </u><u> yeah </u><u> what he looks
"Discussing|Explaining|Inquiring|Anecdote telling|Making arrangements,Clothes, food and cooking, travelling, health and illness, exercise classes",? </u><u> I haven''t written anything I''m gonna find it off the internet oh god I''d better write something,right,? </u><u> wait wait there wait there wait there you''re reciting a poem someone else has written or you
"Discussing|Explaining|Inquiring|Anecdote telling|Making arrangements,Clothes, food and cooking, travelling, health and illness, exercise classes",eyes closed so I was half asleep </u><u> yeah I love it that''s the only thing I I find about ha about yoga,right,? So you know I really really looked forward to em you know that last what''s it called? Em when you lie down sh sh
"Discussing|Explaining|Inquiring|Advising|Requesting|Anecdote telling|Telling jokes,Rules of the game, sport, television, family stories",three </u><u> last go? </u><u> yeah </u><u> for everyone? </u><u> yeah </u><u> including me? </u><u> oh is it? </u><u> when you put them no no when so when you get down to two,right,? so say you only had two left it would be one go for you me er your dad me and you again and that''ll be
"Discussing|Explaining|Inquiring|Advising|Requesting|Anecdote telling|Telling jokes,Rules of the game, sport, television, family stories",holiday well night so </u><u> </unclea> and together </u><u> right ready then? this is really easy,right,? </u><u> yeah </u><u> yeah? are you ready ? </u><u> yeah </u><u> good boy okay right so we''re all gonna have like these piles of cards in front
"Discussing|Explaining|Inquiring|Advising|Requesting|Anecdote telling|Telling jokes,Rules of the game, sport, television, family stories",these piles of cards in front of us and they''re all gonna be face down when it comes to you you''ve gotta turn it this way out,right,? so the table sees it before you do not this way like that but this way you put it face down and the next person will put it
"Discussing|Explaining|Inquiring|Advising|Requesting|Anecdote telling|Telling jokes,Rules of the game, sport, television, family stories",has got to collect all the cards that have gone down </u><u> a bit like snap </u><u> a little bit like snap you wanna get rid of your cards,right,? but if you make a mistake cos they look really similar that''s the problem that they like that and that is not the same they
"Discussing|Explaining|Inquiring|Advising|Requesting|Anecdote telling|Telling jokes,Rules of the game, sport, television, family stories",that means everyone has a free throw to take the totem pole and the person who wins can decide how the cards are divided up,right,? </u><u> okay </u><u> so that''s like everyone in right? all in </u><u> so only has to be one of them? </u><u> yeah and then you all go in </u><u> yeah </u><u> this means that
"Discussing|Explaining|Inquiring|Advising|Requesting|Anecdote telling|Telling jokes,Rules of the game, sport, television, family stories",take the totem pole and the person who wins can decide how the cards are divided up right? </u><u> okay </u><u> so that''s like everyone in,right,? all in </u><u> so only has to be one of them? </u><u> yeah and then you all go in </u><u> yeah </u><u> this means that just I''ll explain it when it happens </u>
"Discussing|Explaining|Inquiring|Advising|Requesting|Anecdote telling|Telling jokes,Rules of the game, sport, television, family stories",</u><u> ra ra </u><u> right and you gotta push er you gotta when you turn them over you''ve gotta turn them over like that,right,? so the re the table sees it before you do kind of thing alright do you wanna start? </u><u> so what? when are we
"Discussing|Explaining|Inquiring|Advising|Requesting|Anecdote telling|Telling jokes,Rules of the game, sport, television, family stories",to your left </u><u> </unclea> dead </u><u> right </u><u> ready? </u><u> okay </u><u> sorry dad </u><u> so they''re the same,right,? so me and you could''ve grabbed that </u><u> oh right </u><u> so you''ve gotta take my cards now </u><u> right </u><u> and then they go underneath your ones </u>
"Discussing|Explaining|Inquiring|Advising|Requesting|Anecdote telling|Telling jokes,Rules of the game, sport, television, family stories",<u> </unclea> my wad </u><u> </u><u> I''m definitely losing </u><u> this overrides Ticket to Ride though you know that,right,? </u><u> I''m not sure mate </u><u> it makes it null and void </u><u> </unclea> the other loser </u><u> </unclea> do
"Discussing|Explaining|Inquiring|Advising|Requesting|Anecdote telling|Telling jokes,Rules of the game, sport, television, family stories",me </u><u> yeah </u><u> that was you wanted that one bad </u><u> so also if two people grab it,right,? that makes </u><u> so that''s the same symbol? </u><u> so whoever''s got the low lowest wins it </u><u> yeah </u><u> </unclea> for
"Discussing|Explaining|Inquiring|Advising|Requesting|Anecdote telling|Telling jokes,Rules of the game, sport, television, family stories",a different card goes down you change it to the the colours are the same </u><u> well also </unclea> to do another one,right,? where you play all round this table </u><u> keep that one there darling </u><u> and this''ll be on the other table </u><u> and you gotta run to it </u><u> so
"Discussing|Explaining|Inquiring,How we evaluate the work that we do in our jobs.",at the top of one hill versus the other they they they they go the same distance it''s just one''s steeper than the other,right,? so that''s the experiment and then after that you would evaluate that and you would ask a question like which hill did you
"Discussing|Complaining|Anecdote telling,Health, technology, tweeting, jobs, football",got sixteen what is it? </u><u> yeah we''ve got sixteen megabytes </u><u> what is it megabytes? </u><u> megabytes </u><u> memory stick </u><u> memory sticks,right,? </u><u> it takes about two photographs </u><u> when when we first bought the Sony </u><u> we''d </u><u> and that was a five megapixel </u><u> yeah funny isn''t it? </u>
"Discussing|Complaining|Anecdote telling,Health, technology, tweeting, jobs, football",what you mean the desert </u><u> maasai desert Maasai </u><u> the eh game park game reserve </u><u> yeah he lived there,right,? Well he doesn''t live there he travels around it and he''s got a Range Rover and on every window of
"Discussing|Explaining|Inquiring|Complaining|Advising|Announcing|Anecdote telling,computers, internet, university, exams, Japan, Tokyo, travel plans, plans for the future, restaurants",the careers day? </u><u> yeah </u><u> and it tells you to be a makeup artist </u><u> yeah no it didn''t say makeup artist </u><u> but it''s that kind of stuff,right,? </u><u> yeah and like it was all these questions and I answered them and stuff and then they''re like the like outcome
"Discussing|Explaining|Inquiring|Complaining|Advising|Announcing|Anecdote telling,computers, internet, university, exams, Japan, Tokyo, travel plans, plans for the future, restaurants",or you can take really nice photos of sunsets </u><u> she doesn''t have any did you see the eclipse? you didn''t,right,? </u><u> no it was cloudy </u><u> my friend saw it in Latvia </u><u> yeah cos it wasn''t cloudy in Latvia </u><u> yeah </u><u> I </unclea>
"Discussing|Explaining|Inquiring|Complaining|Advising|Announcing|Anecdote telling,computers, internet, university, exams, Japan, Tokyo, travel plans, plans for the future, restaurants",but like you soon grow out of it </u><u> yeah </u><u> or not you know </u><u> yeah I think she''s in her like first year of college now I think,right,? She was like do you want to go to a twenty-four hour library with me? I was like where? and she was like or
"Discussing|Explaining|Inquiring|Complaining|Advising|Announcing|Anecdote telling,computers, internet, university, exams, Japan, Tokyo, travel plans, plans for the future, restaurants",and it was was much better </u><u> cos the apartment I found for Tokyo is like so nice </u><u> can I eat this apple? </u><u> yeah yeah I showed you,right,? </u><u> uh </u><u> I just want to like pretend I live there </u><u> how long? </u><u> for like a month a month </u><u> how long are you going for? </u><u> a month they''re
"Discussing|Explaining|Inquiring|Complaining|Advising|Announcing|Anecdote telling,computers, internet, university, exams, Japan, Tokyo, travel plans, plans for the future, restaurants",like about clubs and bars and was like okay Shaquille O''Neal </u><u> lol ah yeah I bet it must be really cheap there now,right,? obviously </u><u> yeah even in Paris because the euro''s really weak </u><u> yeah yeah true </u><u> it''s like used to be one euro twenty for a
"Discussing|Explaining|Inquiring|Anecdote telling,Scottish referendum, job interview, colleague, my daughter, present personal situation.",I mean like today I was meeting somebody job interview coming back doing my CV you know? </u><u> yes </u><u> and I''ve only just stopped now,right,? so now I feel like well it''s the end of the day I deserve a drink yeah? so it''s er but I feel that to
"Discussing|Explaining|Inquiring|Anecdote telling,Scottish referendum, job interview, colleague, my daughter, present personal situation.",get some more </u><u> will you? </u><u> oh yeah yeah </u><u> what even if you feel okay? </u><u> well if I don''t get any more I I mean I can do an experiment,right,? er and go without them and see if there''s any difference if there''s no difference then I can do without them but </u><u> right </u><u> if I
"Discussing|Explaining|Inquiring|Anecdote telling,Scottish referendum, job interview, colleague, my daughter, present personal situation.",good for him? is it good for him? is it good for me? you know </u><u> well it''s something that it''s it''s something I need to get done,right,? </u><u> I understand that </u><u> once it''s done it''s done </u><u> I understand that I understand that </u><u> and like today I was working on my CV I''ve
"Discussing|Explaining|Inquiring|Anecdote telling,Scottish referendum, job interview, colleague, my daughter, present personal situation.",then he got er </u><u> oh that was the start of it? </u><u> no that was at the end of it well about halfway they were on their way to record it,right,? </u><u> </unclea> </u><u> and and and they got Vivienne </u><u> what was the name of the album? </u><u> well it hadn''t been formulated then </u>
"Discussing|Explaining|Inquiring|Anecdote telling,Scottish referendum, job interview, colleague, my daughter, present personal situation.",wasn''t he? </u><u> I can''t remember </u><u> who were the people that played schoolboys? </u><u> that was a long time that was fifty years ago,right,? </u><u> god I can remember what people did fifty years ago can''t you? </u><u> yeah </u><u> fifty years god fifty years ago shit ah fifty years ago </u>
"Discussing|Explaining|Inquiring|Advising|Anecdote telling,Death, cancer, health (mental and physical), family, children.",talkative person that erm </u><u> yeah yeah </u><u> not as if you have a guard up and I said yeah but I said it''s like so you know,right,? I said I''ve done the thing and I said where? and picked up this pencil and
"Discussing|Explaining|Inquiring|Anecdote telling,Membership of a society, life information, some technical engineering subjects.",here </u><u> you were born here </u><u> mm </u><u> yeah where were you born then? </u><u> street </u><u> </u><u> </u><u> yes oh,right,? </u><u> there was no childbirth on the National Health in nineteen forty-seven so I''m given to understand they had to pay for it </u>
"Discussing|Explaining|Inquiring|Announcing,Days off, juggling childcare, holiday plans, bullies, exams, arrangements with family,",so we''re sixteen minutes fifty-eight </u><u> okay that''s alright then </u><u> yeah it is okay </u><u> we just we can just talk naturally,right,? </u><u> yeah </u><u> </u><u> it''s funny though cos I''ve I''ve done that with erm er like other people like the family and
"Discussing|Explaining|Inquiring|Announcing,Days off, juggling childcare, holiday plans, bullies, exams, arrangements with family,",the ca the the </u><u> think they''re getting twelve because a man came </u><u> man paid up front </u><u> and he said I will give you a year''s up front,right,? </u><u> that''s worth it </u><u> but I want it at twelve hundred </u><u> I''d take that </u><u> not at thirteen hundred </u><u> I''d I''d take that as a landlord yeah </u>
"Discussing|Explaining|Inquiring|Announcing|Anecdote telling,Paris, languages, travel, family, university, bees, German, Classics, computer problems, Italy",you er when you click next which is which so that''s the right one </u><u> do you think that''s the right one? </u><u> cos it''s the same as this,right,? </u><u> yes ah it is isn''t it? </u><u> so so maybe if you just s sort of trial and error and go back and see if the other one is different </u><u> oh yes
"Discussing|Explaining|Inquiring|Announcing|Anecdote telling,Paris, languages, travel, family, university, bees, German, Classics, computer problems, Italy",<u> yes go on </u><u> erm I don''t I think he''s sort of he''s not really used to like ch children being around or some er you know </u><u> ah is that,right,? </u><u> I think </unclea> he find he finds it a bit difficult </u><u> does he? </u><u> I think so </u><u> this is not sibling
"Discussing|Explaining|Inquiring|Announcing|Anecdote telling,Paris, languages, travel, family, university, bees, German, Classics, computer problems, Italy",<u> yeah well his house in in you know is really big and nice </u><u> in ? oh he''s got a house in ? </u><u> yeah </u><u> is that,right,? </u><u> sort of round just round the corner </u><u> oh really? </u><u> with like with like a huge garden and </u><u> is that right? nobody
"Discussing|Explaining|Inquiring|Announcing|Anecdote telling,Paris, languages, travel, family, university, bees, German, Classics, computer problems, Italy",? </u><u> yeah </u><u> is that right? </u><u> sort of round just round the corner </u><u> oh really? </u><u> with like with like a huge garden and </u><u> is that,right,? nobody tells me anything I have to rely on </u><u> </u><u> the children to tell me erm start
"Discussing|Explaining|Inquiring|Announcing|Anecdote telling,Paris, languages, travel, family, university, bees, German, Classics, computer problems, Italy",a tyrant but not er out of any political motivation just because the tyrant was making advances </u><u> is that,right,? </u><u> that''s really sort of where democracy in Athens comes from </u><u> how absolutely fascinating </u><u> an affair I mean I wr
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling|Making arrangements,TV shows, current affairs, personal situations, family, work, future plans, friends, finances",and she''s got to have it loose when they do that because they''re not gonna know that she hasn''t undone it yet,right,? </u><u> oh okay </u><u> so then she you can see her she starts like trying to get it undone and then like it gets a bit more frantic and then
"Discussing|Explaining|Inquiring|Complaining|Advising|Anecdote telling|Making arrangements,(Unknown)",but I don''t like the taste of garlic </u><u> that''s mental </u><u> </u><u> you understand what you''re saying is mental,right,? </u><u> Yeah but it does make sense to me </u><u> no it doesn''t </u><u> Cos garlic bread doesn''t taste like </u><u> yeah </u><u> garlic in a meal </u><u> yes it
"Discussing|Explaining|Inquiring|Advising,Food, cooking, food wastage, our grandparents’ house, TV series, arranged marriages, dowries, careers advice in schools, work experience, ‘closed’ industries, private industries, plastic bag charge, robots, industrialization, urban farming initiatives, furniture in the house, decorating",disappearing </u><u> space yeah </u><u> because even in the desert now with like where there''s no soil it''s all like hydroponics,right,? </u><u> right </u><u> and it''s cheap it is economical like there a bunch of herbs is ten P here you''ll pay at least one pound fifty for the
"Discussing|Explaining|Inquiring|Advising,Food, cooking, food wastage, our grandparents’ house, TV series, arranged marriages, dowries, careers advice in schools, work experience, ‘closed’ industries, private industries, plastic bag charge, robots, industrialization, urban farming initiatives, furniture in the house, decorating",with that mutation will go through and then suddenly that''s a whole clean population </u><u> yeah </u><u> that''s like succeeded,right,? </u><u> yeah no it makes sense to me </u><u> it does make sense yeah </u><u> mm a kind of bottleneck like an evolutionary bottleneck </u><u> yeah </u><u> mm </u><u> I did
"Discussing|Explaining|Inquiring|Advising,Food, cooking, food wastage, our grandparents’ house, TV series, arranged marriages, dowries, careers advice in schools, work experience, ‘closed’ industries, private industries, plastic bag charge, robots, industrialization, urban farming initiatives, furniture in the house, decorating",it''s about economy </u><u> yeah </u><u> like it yeah </u><u> yeah cos otherwise you could claim asylum from Perth </u><u> right </u><u> and it''s couldn''t you,right,? </u><u> yeah </u><u> although er although actually the government would provide everything </u><u> it would have to </u><u> if you didn''t have
"Discussing|Explaining|Inquiring|Advising,Food, cooking, food wastage, our grandparents’ house, TV series, arranged marriages, dowries, careers advice in schools, work experience, ‘closed’ industries, private industries, plastic bag charge, robots, industrialization, urban farming initiatives, furniture in the house, decorating",Ikea made it cheap and such that it''s fashionable so therefore it''s in fashion and then out of fashion like </u><u> yeah </u><u> clothes,right,? </u><u> that is good yeah </u><u> and then you have to even though they''re not broken you''re buying new ones every three years cos they
"Discussing|Explaining|Inquiring|Anecdote telling,Anecdote - being arrested when attempting to sail a boat from Jeddah to Cyprus. Teaching in Saudi Arabia and life there; alcohol in various countries; another sailing anecdote (Involving dental magazines)",because we did that bit in daylight </u><u> oh right </u><u> we had a rough idea by direct reckoning where we were </u><u> so so did you go left or,right,? </u><u> well we went left you see to start with but then the the wind blew up and there was a tremendous storm </u><u> </u><u> and it and
"Discussing|Explaining|Inquiring|Anecdote telling,Ice skating, learning styles, Rainbows, online shopping, women’s clothes sizing,",keep one maybe two and I potentially could p keep all the tops oh this one here look at this this top the T-shirt says vague,right,? and it says youth is wasted on the young </u><u> ha ha ha ha ha ha ha </u><u> I just think that''s really funny and then it says here oh no it
"Discussing|Explaining|Anecdote telling,Communication in languages, phone number/calls, medical bills/ hospitals, public transport/ walking, photocopying, printing, areas/ places, seatbelts/ car crashes,",spending two hours to get to get over on public transport </u><u> he wouldn''t use public transport do you know what he did though,right,? cos he went to to get that photocopier </u><u> yeah </u><u> ph that thing photocopied and he went to the bus stop and erm </u><u> I was
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling|Telling jokes,Discussed in more depth the reasons behind the recording. X-Factor briefly. Chuckle brothers. Soap. Fancy dress. ANON’s dog. Frequency of jokes. Competition. Sounding bad when recorded. General conversation.",</unclea> </unclea> </u><u> so I there''s this thing,right,? erm it''s </u><u> why why why are you taking your pants off? </u><u> </u><u> that''s good that''s good </u><u> </u><u> a good joke </u>
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Making arrangements,Pensions, food, planning a holiday, reasearching on internet, TV, police, work in Scotland",get back on a Sunday got work on the Monday </u><u> two six six </u><u> mm mm </u><u> from Birmingham </u><u> for and and </u><u> is that,right,? I just put the dates in two six six? </u><u> mm </u><u> for what? </u><u> looks like it </u><u> mm yeah no I think you are right you
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Making arrangements,Pensions, food, planning a holiday, reasearching on internet, TV, police, work in Scotland",is just the pipe supply they''ve got all sorts </u><u> so for them it''s </u><u> oh they''ve got loads more involved in this,right,? and they''ve got you can imagine now they''ve got contractors onsite they''ve got people ready they''ve got people
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Making arrangements,Pensions, food, planning a holiday, reasearching on internet, TV, police, work in Scotland",they''ve got maybe roads being blocked off and held up for pipes to go through they''ve got a lot of people involved on this,right,? if says can''t have them till you pay how long the </u><u> </unclea> </u><u> they''re gonna last a week
"Discussing|Explaining|Inquiring|Complaining|Announcing,Television series, Italy, politics, music, family, cities, Japan, Australia, Kevin Pietersen, books, looking for something",<u> we''re watching it on Netflix it''s b currently become a kind of cult thing </u><u> it''s old though,right,? or? </u><u> yeah </u><u> yeah yeah yeah they had </u><u> yeah </u><u> trying to get kill me are you there? let''s see </u><u> no
"Discussing|Explaining|Inquiring|Complaining|Announcing,Television series, Italy, politics, music, family, cities, Japan, Australia, Kevin Pietersen, books, looking for something",got turned away in the US </u><u> mm </u><u> that was kind of scary </u><u> don''t you have a green card? </u><u> I do </u><u> he does </u><u> but he said </u><u> he was wrong though,right,? he was wrong </u><u> no erm </u><u> he said </u><u> he was er I''m if you''re away for a long time they begin to get a bit suspicious of whether you er
"Discussing|Explaining|Inquiring|Complaining|Announcing,Television series, Italy, politics, music, family, cities, Japan, Australia, Kevin Pietersen, books, looking for something",the same to any other western country like it''s not </u><u> what? </u><u> there''s no big difference the patterns </u><u> oh between left and,right,? </u><u> of who gets in yeah </u><u> not much </u><u> but I find it difficult to believe that in if everybody voted in this country that would be the
"Discussing|Explaining|Inquiring|Complaining|Announcing,Television series, Italy, politics, music, family, cities, Japan, Australia, Kevin Pietersen, books, looking for something",<u> he was into cricket perfectly alright bloke but a bit too blokey really </u><u> yeah well she didn''t really love him,right,? or something I could tell like </u><u> and then she felt so sorry for him </u><u> why did she feel so sorry for him? </u><u> oh because
"Discussing|Explaining|Inquiring|Complaining|Announcing,Television series, Italy, politics, music, family, cities, Japan, Australia, Kevin Pietersen, books, looking for something",<u> I guess would you I mean would you be upset? </u><u> well he''s obviously not having a very good time and so </u><u> mm </u><u> erm </u><u> you''ve emailed him,right,? you emailed him </u><u> yeah he didn''t reply he''s sort of </u><u> he didn''t? </u><u> no I didn''t think he''d do he </unclea> </u><u> mm
"Discussing|Explaining|Inquiring|Complaining|Announcing,Television series, Italy, politics, music, family, cities, Japan, Australia, Kevin Pietersen, books, looking for something",</unclea> </u><u> no I mean I finished it off today </u><u> so how''s your Greek? </u><u> it''s alright </u><u> you''re not gonna keep doing it </u><u> Troy </u><u> though,right,? </u><u> Troy </u><u> yeah and I''ll do </u><u> you are? </u><u> I''ll be doing next year </u><u> </u><u> oh I thought you were </unclea> </u><u>
"Discussing|Explaining|Complaining,Careers, Inventions/Patents, China and the growing world, Investment",as as in commit to an a a career from after eighteen or after twenty-one? </u><u> well erm </u><u> I don''t I don''t know </u><u> Neil Neil Armstrong,right,? </u><u> yeah Neil Armstrong </u><u> erm he d at no point did he want to be a s a an astronaut </u><u> oh yeah </u><u> he flew erm air bombing missions in a in a
"Discussing|Explaining|Complaining,Careers, Inventions/Patents, China and the growing world, Investment",that invented the jet </u><u> yeah yeah </u><u> and erm </u><u> he was British </u><u> yeah he was British but er and er this started at like thirty-nine,right,? </u><u> yeah yeah </u><u> and and he he campaigned for years and years and years trying to get his idea picked up by the military </u><u> yeah yeah </u>
"Discussing|Explaining|Complaining,Careers, Inventions/Patents, China and the growing world, Investment",<u> yeah </u><u> erm the movie sector we are miles behind the likes of America and China </u><u> yeah </unclea> </u><u> eh and even India,right,? </u><u> yeah </u><u> we are miles behind because people don''t </u><u> but look what that''s resulted in </u><u> you know that''s not resulted in anything
"Discussing|Explaining|Complaining,Careers, Inventions/Patents, China and the growing world, Investment",can be argued but we''ve got we''ve got a sustainable system </u><u> education is a nec the the points are these are necessary costs,right,? </u><u> yeah </u><u> every country will have these costs right? </u><u> yeah </u><u> unless you''re America and you try and do an ObamaCare system
"Discussing|Explaining|Complaining,Careers, Inventions/Patents, China and the growing world, Investment",system </u><u> education is a nec the the points are these are necessary costs right? </u><u> yeah </u><u> every country will have these costs,right,? </u><u> yeah </u><u> unless you''re America and you try and do an ObamaCare system </unclea> </u><u> yeah ObamaCare </u><u> okay? but
"Discussing|Explaining|Inquiring|Telling jokes,TV shows, Roman history, food, Spartacus, early deaths, musicians, teas, mortar and pestles, clothes, souvenirs, herbs & spices, nuts, chickpeas, bread, China, malarials, sea lice",any plant with sinensis on the end of it </u><u> will be from China? </u><u> mm </u><u> yeah no this is nice </u><u> the guy who take who took it yeah get this,right,? tea we have it all the ti I don''t know if I told you we drink it all the time don''t we? you think British tea </u><u> yeah </u><u> to get tea
