A,B,C,D
"Discussing|Explaining|Anecdote telling,Music, elitism, magazines, dreams, Christmas dinner",page of Wikipedia did you read it? </u><u> yeah I did actually uh </u><u> there you go so I got to it from them conjoined twins </u><u> oh,right,</u><u> but they were saying now like they were only kind of very cosmetically conjoined like they had they had two
"Discussing|Explaining|Anecdote telling,Music, elitism, magazines, dreams, Christmas dinner",<u> like oh yeah </u><u> like now if they were born now they would''ve just like parted them straight away </u><u> yeah,right,</u><u> so </u><u> right I see </u><u> but anyway yeah they had millions of ancestors but I just wonder like wouldn''t it be
"Discussing|Explaining|Inquiring|Complaining|Advising|Anecdote telling|Making arrangements,Friends, family, work, holidays, festivals, houses",<u> it''s quite expensive so people are paying like a hundred quid a hundred and something quid for three nights in this place,right,? and obviously people are also having to book time off work and they''re having to book the Friday and the Monday off work
"Discussing|Explaining|Inquiring|Complaining|Advising|Anecdote telling|Making arrangements,Friends, family, work, holidays, festivals, houses",so she thinks he''ll want to incorporate this stag do with this trip to Vegas so that he can basically gets the Vegas stag do,right,? she also said he wants to have his first kid by the time he''s like thirty or something which basically does
"Discussing|Explaining|Inquiring|Complaining|Advising|Anecdote telling|Making arrangements,Friends, family, work, holidays, festivals, houses",? </u><u> that doesn''t work for them anymore? </u><u> no </u><u> do you know about that no? </u><u> no </u><u> oh </u><u> I didn''t hear anything about that </u><u> oh,right,</u><u> erm I actually think like I think and have actually been really annoying cos like
"Discussing|Explaining|Inquiring|Complaining|Advising|Anecdote telling|Making arrangements,Friends, family, work, holidays, festivals, houses",but like you just I just think fuck it''s annoying </u><u> yeah </u><u> and like even little things like my washing,right,? and it''s cos it''s I should feel so grateful about it but it gets done all the time for me
"Discussing|Explaining|Inquiring|Complaining|Advising|Anecdote telling|Making arrangements,Friends, family, work, holidays, festivals, houses",alright oh yeah sorry I didn''t invite you </u><u> what I said </u><u> it''s awkward </u><u> I said like like so tonight,right,? I''ve popped in to see you </u><u> yeah </u><u> imagine if you lived next d she''d be like well she would I know she </u>
"Discussing|Anecdote telling|Making arrangements,Computers, Work colleagues in computing, Furniture, Discuss tidying up a house",on the table is I believe is quite heavy </u><u> okay what do you think''s in it? </u><u> but </u><u> is it glasses? </u><u> erm possibly I it''ll say on it </u><u> oh,right,</u><u> there is a box that is quite heavy there''s two boxes on that table I think or did I move one? anyway erm I can
"Discussing|Anecdote telling|Making arrangements,Computers, Work colleagues in computing, Furniture, Discuss tidying up a house",one that''s really an outside one you know the little one? there''s a l I''ve got a little one like that that''s slatted </u><u> oh,right,</u><u> brown criss-cross legs </u><u> yes yes </u><u> that''s leaning on </unclea> that heap of junk </u><u> yes </u><u> now that one you open it up
"Discussing|Explaining|Inquiring,Food, Drink, Weather, Cities and towns in Istria, Accommodation, Food, Animals, Food technology at school, Photography, Swimming pool , Ebola, Immigration officers , Air travel , Marijuana, Countries that we would like to visit , Friends , Tics, Seasons, New inventions, Steve Job",Rovinj yesterday? </u><u> uhu </u><u> and you took a photo of me and ? </u><u> yeah but you were manking weren''t you? </u><u> manking? yeah </u><u> oh,right,</u><u> is that a word? </u><u> messing </u><u> I''ve not heard you say that before </u><u> manking about </u><u> that tastes like soda water </u><u> does it? </u><u> uhu </u><u> is it? </u><u> bit
"Discussing|Explaining|Inquiring,Food, Drink, Weather, Cities and towns in Istria, Accommodation, Food, Animals, Food technology at school, Photography, Swimming pool , Ebola, Immigration officers , Air travel , Marijuana, Countries that we would like to visit , Friends , Tics, Seasons, New inventions, Steve Job",<u> yeah I but it </u><u> feel </u><u> it would have been particularly if we''d been out and about </u><u> yeah sightseeing I feel more chilled after </u><u> oh,right,</u><u> a day chilling </u><u> take this money then </u><u> thank you </u><u> uhu yeah I''m feeling happier with it this is really lovely and </u>
"Discussing|Explaining|Inquiring,Food, Drink, Weather, Cities and towns in Istria, Accommodation, Food, Animals, Food technology at school, Photography, Swimming pool , Ebola, Immigration officers , Air travel , Marijuana, Countries that we would like to visit , Friends , Tics, Seasons, New inventions, Steve Job",start that book again tonight </u><u> start from the start? </u><u> from the start? mm how many pages it is it read then? </u><u> about forty </u><u> oh,right,</u><u> you started halfway through didn''t you? </u><u> I think I it''s I''ve picked up like not rea it''s it''s odd it''s cos not much is really
"Discussing|Explaining|Inquiring,Food, Drink, Weather, Cities and towns in Istria, Accommodation, Food, Animals, Food technology at school, Photography, Swimming pool , Ebola, Immigration officers , Air travel , Marijuana, Countries that we would like to visit , Friends , Tics, Seasons, New inventions, Steve Job",couldn''t like completely like eradicate mosquitos? </u><u> yeah </u><u> I think there is </u><u> like having mass gassing? </u><u> can I just say this,right,</u><u> yeah </u><u> if </u><u> but would we not kill like everything else? </u><u> this was in my biology exam so I''m gonna have a little </u><u> </u><u> go on </u>
"Discussing|Explaining|Inquiring,Food, Drink, Weather, Cities and towns in Istria, Accommodation, Food, Animals, Food technology at school, Photography, Swimming pool , Ebola, Immigration officers , Air travel , Marijuana, Countries that we would like to visit , Friends , Tics, Seasons, New inventions, Steve Job",? cos that''s what they''re trained to do like is put you under press </u><u> no he was just I think he was just being difficult he </u><u> oh,right,</u><u> was just being awk </u><u> cos I </u><u> do you want </unclea> </u><u> just being nosy </u><u> sorry </u><u> no ta cos that''s why </u><u> what have
"Discussing|Explaining|Inquiring,Food, Drink, Weather, Cities and towns in Istria, Accommodation, Food, Animals, Food technology at school, Photography, Swimming pool , Ebola, Immigration officers , Air travel , Marijuana, Countries that we would like to visit , Friends , Tics, Seasons, New inventions, Steve Job",for some reason I don''t can''t remember why now </u><u> no no he thinks he''s gay </u><u> oh does he? </u><u> that that came out this time that he </u><u> oh,right,</u><u> thinks he''s gay </u><u> he told us that last time but </u><u> I said </u><u> he hinted at it I''m sure </u><u> did he? </u><u> or it might have been oh I''m
"Discussing|Explaining|Inquiring,Food, Drink, Weather, Cities and towns in Istria, Accommodation, Food, Animals, Food technology at school, Photography, Swimming pool , Ebola, Immigration officers , Air travel , Marijuana, Countries that we would like to visit , Friends , Tics, Seasons, New inventions, Steve Job",huge success but I haven''t tried it </u><u> don''t like coke so </u><u> stevia''s supposed to be good cos it doesn''t make your blood sugar </u><u> oh,right,</u><u> peak it''s er er low GI food </u><u> oh low GI </u><u> right </u><u> somebody stick some letters on it it''s gotta be good </u><u> glycaemic index it''s the
"Discussing|Explaining|Inquiring,Food, Drink, Weather, Cities and towns in Istria, Accommodation, Food, Animals, Food technology at school, Photography, Swimming pool , Ebola, Immigration officers , Air travel , Marijuana, Countries that we would like to visit , Friends , Tics, Seasons, New inventions, Steve Job",cash money money oh I just remember I was gonna tell you could you remi alright do you know Bill Gates,right,? I don''t know if I told you about this but he commission there''s like this thing called the Bill Gates Foundation it had
"Discussing|Explaining|Inquiring,Food, Drink, Weather, Cities and towns in Istria, Accommodation, Food, Animals, Food technology at school, Photography, Swimming pool , Ebola, Immigration officers , Air travel , Marijuana, Countries that we would like to visit , Friends , Tics, Seasons, New inventions, Steve Job",to have like been really angry he spent so much time at work and stuff am I right in thinking that? I think I''m,right,</u><u> dunno he was supposed to be a bit of a loon weren''t he? </u><u> he bought dad his erm whatsit didn''t we? </u><u> I''m sure he said </u><u> his
"Discussing|Explaining|Inquiring,Food, Drink, Weather, Cities and towns in Istria, Accommodation, Food, Animals, Food technology at school, Photography, Swimming pool , Ebola, Immigration officers , Air travel , Marijuana, Countries that we would like to visit , Friends , Tics, Seasons, New inventions, Steve Job",you </u><u> you''re welcome </u><u> oh stroking a cat that''s not a good idea that''s not a smart idea my friend </u><u> is it,right,? </u><u> er er I''m just looking at how many things we had there''s eight things there we had four meals two
"Discussing|Explaining|Inquiring|Anecdote telling|Telling jokes,Discussing/eating food, bedrooms, maths, Sugarhouse nightclub, the flooding in Lancaster, camping, travelling in Africa, games, Twilight, Jack Whitehall, The Big Fat Quiz, Cloud Atlas, the Chaos Walking trilogy, TV shows, mutual friends, The Vampire Diaries, How I Met Your Mother, playing Articulate, playing Heads Up, reading thrillers, bad presents, timetables, courses, Charlie Simpson, quizzes, University Challenge, Hungry Hippos, religious beliefs, primary school memories, secret Santa, physics work, sports kit tops, talking about in jokes, airport scanners, bruising, Rocky Horror Picture Show, boxers, blood donation, module assessments, flavoured vodka, City of Bones, cracking knuckles",about it but yeah probably </u><u> I figured you were ninety-five b cos I''m ninety-six </u><u> yeah you''re ninety-six,right,? no? </u><u> ninety-five </u><u> oh yeah cos you''re older than </u><u> she''s twenty-five god </u><u> oh yeah </u><u> </u><u> you''re
