A,B,C,D
"Discussing|Explaining|Advising,work, food, TV",meaning what do you think it means </u><u> oh </u><u> then </u><u> check </u><u> they look at the dictionary for the real meaning </u><u>,right,right so yeah so exercise five we can do for the general academic vocabulary </u><u> yeah </u><u> use four
"Discussing|Explaining|Advising,work, food, TV",that''s just confusing them </u><u> well they should be looking at the context anyway </u><u> anyway that''s the best one </u><u> mm </u><u>,right,? </u><u> I''ve got a feeling that I had trouble with this last year and there''s something written in by the book </u><u> I think it''s gonna
"Discussing|Explaining|Advising,work, food, TV",</unclea> </u><u> </u><u> talking about our classes </u><u> yeah </u><u> mm right yeah that''s it then er </u><u>,right,so </u><u> that doesn''t mean to say I''m not worried about this class and doing it </u><u> don''t worry about it </u><u> eh? </u><u> it''s what it is everyone
"Discussing,Car parks, pedestrians, cyclists",oh found out lives really close to </u><u> really? </u><u> yeah lives by </u><u> oh </u><u>,right,a slightly disconcerting experience with the handbrake full on no we''re still going backwards </u>
"Discussing,Car parks, pedestrians, cyclists",get you </u><u> ha practice the er steering </u><u> control </u><u> yep </u><u> that''s the noise you''re looking for </u><u> yep skin on leather </u><u> yep </u><u>,right,they''re virtually all disabled </u><u> mm yeah </u><u> go round this way </u><u> ah huh go round there a bit </u><u> I
"Discussing|Explaining|Telling jokes,Eating, handstands, party clothes, communication, basic addition, making a fairy garden, ideal menus, Loch Ness monster",often no not a Jeep </u><u> </u><u> on the water because it would sink wouldn''t it? </u><u> a Jeep on wheels </u><u>,right,cos Jeeps don''t have wheels normally? </u><u> no </u><u> I think they do but they were often trying to say about
"Discussing,Dreams, people from Britain’s Got Talent, marriage, monkeys, cakes, Horrid Henry and Moody Margaret, relationships",pai they would pay a little bit of money to go on a cruise then they''d just relax until they get to the next country and then </u><u>,right,well list okay </u><u> they would just become richer and richer </u><u> right okay anyway so we were just throwing about ido
"Discussing,Dreams, people from Britain’s Got Talent, marriage, monkeys, cakes, Horrid Henry and Moody Margaret, relationships",''d just relax until they get to the next country and then </u><u> right well list okay </u><u> they would just become richer and richer </u><u>,right,okay anyway so we were just throwing about ido ideas yesterday including you and can write
"Discussing|Explaining|Anecdote telling,Dogs, house, responsibilities, relationships, family, cars, MOT, Grand Designs, houses, land",can''t decide </u><u> mm </u><u> and there''s no erm there''s no dogs allowed </u><u> right </u><u> so if he was to have the dog </u><u> mm </u><u> she would be in the kennel </u><u> dad </u><u>,right,and that''s not fair </u><u> she''s kept outside she''s kept outside </u><u> yeah </u><u> she''s already been started off as a pet </u><u> mm </u><u> she''d be kept
"Discussing|Explaining|Anecdote telling,Dogs, house, responsibilities, relationships, family, cars, MOT, Grand Designs, houses, land",<u> the house goes with the job </unclea> </u><u> yes oh right okay </u><u> mm </u><u> oh right </u><u> so he just put in a kennel </u><u> mm mm </u><u>,right,okay </unclea> sorry </u><u> so she''d be in a kennel </u><u> I''m I''m with it now </u><u> yeah </u><u> cos I went to work your mum went to work and
"Discussing|Explaining|Anecdote telling,Dogs, house, responsibilities, relationships, family, cars, MOT, Grand Designs, houses, land",<u> but they wouldn''t have got married if he wasn''t being </unclea> </u><u> oh right </u><u> he his visa his student visa ran out </u><u>,right,well </u><u> and he''s been living with erm under the radar for a year </u><u> she did say that when it came to the wedding </u><u> over a year wasn''t
"Discussing|Explaining|Anecdote telling,Dogs, house, responsibilities, relationships, family, cars, MOT, Grand Designs, houses, land",about pecking order came from when whoever it was whichever scientist it was put a load of walls together to to monitor it </u><u>,right,yeah </u><u> and they chose walls from different families and just put them together so there was huge fights until a pecking
"Discussing|Explaining|Anecdote telling,Dogs, house, responsibilities, relationships, family, cars, MOT, Grand Designs, houses, land",n''t move </u><u> he just sort of was like this and it listening to everybody else whispering around and was glued to the thing so </u><u>,right,anybody else want a tea or coffee? </u><u> oh a cup of tea thank you lovely thank you so er we did all of that and then er we
"Discussing|Explaining|Anecdote telling,Dogs, house, responsibilities, relationships, family, cars, MOT, Grand Designs, houses, land",Waterloo with Napoleon </u><u> no she didn''t </u><u> she did she did </u><u> no no </u><u> she''s </u><u> she said she asked the children this is Nelson''s tomb </u><u> yes </u><u>,right,do you know who Nelson is? and we heard various replies including Nelson Mandela </u><u> nice </u><u> </u><u> and whatever and in the
"Discussing|Explaining|Anecdote telling,Dogs, house, responsibilities, relationships, family, cars, MOT, Grand Designs, houses, land",<u> what are we working what did </unclea> </u><u> fifty-one days for gas and electricity was fifty-three pounds </u><u>,right,so </unclea> a hundred right my bill was for what was that ninety </u><u> watch the cat watch the cat </u><u> ninety-three
"Discussing|Explaining|Anecdote telling,Dogs, house, responsibilities, relationships, family, cars, MOT, Grand Designs, houses, land",a hole in it </u><u> and it and it was hard to get up and get down again </u><u> no it wasn''t </u><u> yes it was </u><u> no it wasn''t </u><u> oh should take that one then </u><u>,right,you can go iron it </u><u> I can go iron it? </u><u> yeah shut up </u><u> how how long will </u><u> it''s out </u><u> I don''t know </unclea> </u><u> it''s alright I
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling|Making arrangements,Sandwiches, food, friends and schoolmates, military/army/war, racism, school prefects, TV shows, card-games, movies, teachers, family, international politics, holiday stories,",or the the other one they''re gonna eat the other one oh </u><u> good afternoon </u><u> hey </u><u> hey guys </u><u>,right,erm what are you eating? </u><u> Subway </u><u> what what did you get? what did you actually get? I never asked </u><u> BLT </u><u> okay oh yeah </u><u> no I don''t
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling|Making arrangements,Sandwiches, food, friends and schoolmates, military/army/war, racism, school prefects, TV shows, card-games, movies, teachers, family, international politics, holiday stories,",we? you know? </u><u> so it''s owned by Observatory so Observatory come then we''re in trouble but that''s it not not in trouble but </u><u>,right,I think I think what we should do is </u><u> we''re renting this out for ''s engagement </u><u> a house pa for a party I
"Discussing|Telling jokes,Social networking",they''re in big block letters cha you know </u><u> mm </u><u> look at your privacy settings perhaps it could be a bit clearer </u><u>,right,right </u><u> um it''s something I''d look into but not everybody who uses it will </u><u> no no </u><u> and er </u><u> do you have an
"Discussing|Telling jokes,Social networking",on Facebook </u><u> </u><u> you you sorry you want to be the last person in the world </u><u> yes </u><u> yeah yeah that''s er that''s really good </u><u>,right,so that''s a it''s an ambition I suppose isn''t it </u><u> </u><u> mm mm yeah yeah </u><u> I''m on
"Discussing|Telling jokes,Social networking",but </u><u> yeah yeah </u><u> not a very </unclea> level </u><u> </unclea> Yeah yeah </u><u> yeah </u><u>,right,right </u><u> I mean I don''t have any interest in </u><u> no </u><u> telling people things about myself </u><u> no </u><u> no no I don''t
"Discussing|Telling jokes,Social networking",''re lying though </u><u> yeah but </u><u> yeah that''s right but </u><u> </u><u> but they </u><u> they will always they''re lying about </u><u>,right,yeah </u><u> yeah </u><u> yeah </u><u> they''re actually pretending to be ten minutes closer than they are </u><u> you should pick them up on
"Discussing|Telling jokes,Social networking",adopt a new identity </u><u> mm </u><u> and move to a new country </u><u> </u><u> Cos that person''s staying on Facebook forever </u><u>,right,yeah okay so </u><u> A bit drastic ain''t it </u><u> well yeah it''s a bit like </u><u> like if you really want to
"Discussing|Telling jokes,Social networking",I''ve been on </u><u> mhm </u><u> it for about five years and I think I''m up to six posts </u><u> right </u><u> Cos some people just like to lurk </u><u>,right,yeah right </u><u> and I think actually they''ve all said it already </u><u> right </u><u> Wh which forum''s that on? Is
"Discussing,(Unknown)",rabbits and chickens and stuff </u><u> yeah </u><u> yeah yeah </u><u> but my dad you know when used to be in </u><u> yeah yeah </u><u>,right,? opposite the cathedral </u><u> yeah </u><u> he had a milk round out in which is going out that way and there was
"Discussing,(Unknown)",just </u><u> no </u><u> take it if you haven''t got it you don''t need a licence </u><u> that''s right </u><u> so why and course this is run by Capita </u><u> oh course </u><u>,right,? </u><u> well there you go </u><u> and they reckon I was reading up about it and they reckon that these people who like the operatives they
"Discussing|Explaining|Inquiring|Advising|Requesting|Anecdote telling|Making arrangements,Cheshire, house moving, potty training, children, TV series,",go shorter this time and then that''ll be quite a bit of it gone </u><u> yeah </u><u> I might not but you know I it grows fast anyway so </u><u> mm </u><u> but er </u><u>,right,I might have a shower </u><u> it''s a lovely shower you just want to stand it that shower don''t you? </u><u> mm </u><u> recommended this
"Discussing|Explaining|Inquiring|Complaining|Advising|Anecdote telling|Making arrangements|Telling jokes,Games, friends, technology, movies, celebrities, dreams/sleep, music, shopping.",fucking your mind </u><u> I just wanna hit you more </unclea> </u><u> I just wanna play with your cerebral cortex </u><u>,right,ne thing is though next time I wanna lift off and she says no I''m gonna be like yeah but you are picking me up
