A,B,C,D
"Discussing|Explaining|Advising|Requesting|Making arrangements,Menopause, Reflexology, Chakra, family, family relationships, health, pregnancy, medical problems, hysterectomy, skiing, palliative care/bereavement, herbal remedy, witches, operations, family relationships, relaxation techniques, diets/food, alcohol/drinking, spirit/afterlife, hypermobility, microwave endometrial ablation, Reiki",now </u><u> yeah </u><u> and when ''s off he erm when he''s not working he''s out there and he''ll go out there for four or five weeks </u><u>,right,</u><u> and I just fly out every weekend </u><u> yeah </u><u> and come back and work </u><u> yeah </u><u> and then fly out and come back and work </u><u> cos you have Fridays
"Discussing|Explaining|Advising|Requesting|Making arrangements,Menopause, Reflexology, Chakra, family, family relationships, health, pregnancy, medical problems, hysterectomy, skiing, palliative care/bereavement, herbal remedy, witches, operations, family relationships, relaxation techniques, diets/food, alcohol/drinking, spirit/afterlife, hypermobility, microwave endometrial ablation, Reiki",it puts you through to the end of the menopause </u><u> mm </u><u> and the idea was it might shrink the fibroids er short term or long term </u><u>,right,</u><u> but it didn''t didn''t help but it actually just stopped and put me to the end of the menopause so my hormones just went
"Discussing|Explaining|Advising|Requesting|Making arrangements,Menopause, Reflexology, Chakra, family, family relationships, health, pregnancy, medical problems, hysterectomy, skiing, palliative care/bereavement, herbal remedy, witches, operations, family relationships, relaxation techniques, diets/food, alcohol/drinking, spirit/afterlife, hypermobility, microwave endometrial ablation, Reiki",<u> yeah </u><u> well tenfold isn''t it? </u><u> yeah yeah </u><u> so did he erm did he have er cancer? or was he? </u><u> well he had prostate cancer </u><u>,right,</u><u> erm but er he actually d he was he had pneumonia quite badly on and off and he actually died they said it was er COPD I think
"Discussing|Explaining|Advising|Requesting|Making arrangements,Menopause, Reflexology, Chakra, family, family relationships, health, pregnancy, medical problems, hysterectomy, skiing, palliative care/bereavement, herbal remedy, witches, operations, family relationships, relaxation techniques, diets/food, alcohol/drinking, spirit/afterlife, hypermobility, microwave endometrial ablation, Reiki",and occupational health said I need to have twelve weeks after the op er so the physical recovery''s six to eight weeks </u><u>,right,</u><u> but they''ve said I need twelve weeks because they need my doctor managing me with </u><u> yeah </u><u> the hormones and I need to have </u><u> yeah </u>
"Discussing|Explaining|Advising|Requesting|Making arrangements,Menopause, Reflexology, Chakra, family, family relationships, health, pregnancy, medical problems, hysterectomy, skiing, palliative care/bereavement, herbal remedy, witches, operations, family relationships, relaxation techniques, diets/food, alcohol/drinking, spirit/afterlife, hypermobility, microwave endometrial ablation, Reiki",solar plexus which is yellow </u><u> mm </u><u> which is around here this is where you keep a lot of your emotions </u><u>,right,yeah </u><u> okay? and then you''ve got your erm heart chakra which is green </u><u> mm </u><u> then you''ve got your throat chakra which is blue </u>
"Discussing|Explaining|Advising|Requesting|Making arrangements,Menopause, Reflexology, Chakra, family, family relationships, health, pregnancy, medical problems, hysterectomy, skiing, palliative care/bereavement, herbal remedy, witches, operations, family relationships, relaxation techniques, diets/food, alcohol/drinking, spirit/afterlife, hypermobility, microwave endometrial ablation, Reiki",yeah </u><u> okay? and then you''ve got your erm heart chakra which is green </u><u> mm </u><u> then you''ve got your throat chakra which is blue </u><u>,right,</u><u> and then you''ve got your third eye chakra which is purple and then you''ve got your crown chakra which can be white gold
"Discussing|Explaining|Advising|Requesting|Making arrangements,Menopause, Reflexology, Chakra, family, family relationships, health, pregnancy, medical problems, hysterectomy, skiing, palliative care/bereavement, herbal remedy, witches, operations, family relationships, relaxation techniques, diets/food, alcohol/drinking, spirit/afterlife, hypermobility, microwave endometrial ablation, Reiki",''s sometimes why you sometimes do experience maybe pains in certain areas because they become blocked erm </u><u>,right,</u><u> and also cer experience certain emotions as well that are unbalanced </u><u> right </u><u> okay? </u><u> yeah </u><u> so erm just by doing the
"Discussing|Explaining|Advising|Requesting|Making arrangements,Menopause, Reflexology, Chakra, family, family relationships, health, pregnancy, medical problems, hysterectomy, skiing, palliative care/bereavement, herbal remedy, witches, operations, family relationships, relaxation techniques, diets/food, alcohol/drinking, spirit/afterlife, hypermobility, microwave endometrial ablation, Reiki",because they become blocked erm </u><u> right </u><u> and also cer experience certain emotions as well that are unbalanced </u><u>,right,</u><u> okay? </u><u> yeah </u><u> so erm just by doing the reflexology treatment what we''re doing is helping to stimulate the blood
"Discussing|Explaining|Advising|Requesting|Making arrangements,Menopause, Reflexology, Chakra, family, family relationships, health, pregnancy, medical problems, hysterectomy, skiing, palliative care/bereavement, herbal remedy, witches, operations, family relationships, relaxation techniques, diets/food, alcohol/drinking, spirit/afterlife, hypermobility, microwave endometrial ablation, Reiki",run all the way down the body and these meridian lines </u><u> yeah </u><u> run all the way down the body and they link up with each other </u><u>,right,</u><u> okay? </u><u> okay </u><u> so sometimes if you have a pain in your shoulder </u><u> yeah </u><u> sometimes it can show in your knee </u><u> right </u><u> because it''s in
"Discussing|Explaining|Advising|Requesting|Making arrangements,Menopause, Reflexology, Chakra, family, family relationships, health, pregnancy, medical problems, hysterectomy, skiing, palliative care/bereavement, herbal remedy, witches, operations, family relationships, relaxation techniques, diets/food, alcohol/drinking, spirit/afterlife, hypermobility, microwave endometrial ablation, Reiki",up with each other </u><u> right </u><u> okay? </u><u> okay </u><u> so sometimes if you have a pain in your shoulder </u><u> yeah </u><u> sometimes it can show in your knee </u><u>,right,</u><u> because it''s in the same zone </u><u> yeah okay </u><u> okay? d do you understand? </u><u> yeah </u><u> yeah? what I''m saying? </u><u> yeah it makes sense </u>
"Discussing|Explaining|Advising|Requesting|Making arrangements,Menopause, Reflexology, Chakra, family, family relationships, health, pregnancy, medical problems, hysterectomy, skiing, palliative care/bereavement, herbal remedy, witches, operations, family relationships, relaxation techniques, diets/food, alcohol/drinking, spirit/afterlife, hypermobility, microwave endometrial ablation, Reiki",all good though he''s going away tomorrow to Afghan for six weeks </u><u> is he? </u><u> yeah </u><u> oh right </u><u> but it''s the last time </u><u>,right,</u><u> they''re all coming out so that''s good </u><u> mm hm and what is it he he does? </u><u> er aircraft engineer </u><u> that''s right </u><u> yeah </u>
"Discussing|Explaining|Advising|Requesting|Making arrangements,Menopause, Reflexology, Chakra, family, family relationships, health, pregnancy, medical problems, hysterectomy, skiing, palliative care/bereavement, herbal remedy, witches, operations, family relationships, relaxation techniques, diets/food, alcohol/drinking, spirit/afterlife, hypermobility, microwave endometrial ablation, Reiki",<u> that''s right </u><u> with to do with the RAF </u><u> mm </u><u> and but erm yeah I don''t know if he''ll be posted next year he might be </u><u>,right,</u><u> hopefully well I don''t wanna move </u><u> no </u><u> </u><u> I was gonna say </u><u> not with this lot </u><u> t what are you gonna do? are
"Discussing|Explaining|Advising|Requesting|Making arrangements,Menopause, Reflexology, Chakra, family, family relationships, health, pregnancy, medical problems, hysterectomy, skiing, palliative care/bereavement, herbal remedy, witches, operations, family relationships, relaxation techniques, diets/food, alcohol/drinking, spirit/afterlife, hypermobility, microwave endometrial ablation, Reiki",say no </u><u> mm </u><u> and then probably get a job somewhere else but he''d be looking at a good pension that''s the trouble </u><u>,right,</u><u> if you stay in the RAF </u><u> so basically if he if he doesn''t want to take the posting he''d have to leave? </unclea> </u><u> he
"Discussing|Explaining|Advising|Requesting|Making arrangements,Menopause, Reflexology, Chakra, family, family relationships, health, pregnancy, medical problems, hysterectomy, skiing, palliative care/bereavement, herbal remedy, witches, operations, family relationships, relaxation techniques, diets/food, alcohol/drinking, spirit/afterlife, hypermobility, microwave endometrial ablation, Reiki",<u> it depends which area he is cos he''s w where he''s he''s working really </u><u> mm so does he work on particular aircrafts? </u><u> yeah </u><u>,right,</u><u> so it''s wherever they need him to go </u><u> mm </u><u> they could turn round and go you''re up at I''m not going there </u>
"Discussing|Explaining|Advising|Requesting|Making arrangements,Menopause, Reflexology, Chakra, family, family relationships, health, pregnancy, medical problems, hysterectomy, skiing, palliative care/bereavement, herbal remedy, witches, operations, family relationships, relaxation techniques, diets/food, alcohol/drinking, spirit/afterlife, hypermobility, microwave endometrial ablation, Reiki",know he''d er h </u><u> stodgy stuff </u><u> yeah er he''ll eat most stuff and he''s on er he''s on a bit of a trying to lose weight at the minute </u><u>,right,</u><u> erm well no he''s been trying to lose weight on and off for most of his life I suppose for the last ten years or so but erm he''s
"Discussing|Explaining|Advising|Requesting|Making arrangements,Menopause, Reflexology, Chakra, family, family relationships, health, pregnancy, medical problems, hysterectomy, skiing, palliative care/bereavement, herbal remedy, witches, operations, family relationships, relaxation techniques, diets/food, alcohol/drinking, spirit/afterlife, hypermobility, microwave endometrial ablation, Reiki",no yeah he was no he was away it must''ve been he was away mm oh he was working in when my dad was poorly </u><u>,right,</u><u> erm so he''s been this year he''s been away quite a lot but er he''d actually got erm he''d got down to just un under
